company_car_id,created_at,deleted_at,modified_at,car_transmission_kind,color,distance,fuel,image_src,model_option,model_year,name,passengers,admin_id
746,2021-07-22 12:18:09,2021-02-25 14:58:26,2021-09-05 21:01:01,STICK,Teal,43,GAS,http://dummyimage.com/173x367.png/dddddd/000000,rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo,2000,Insight,5,965
747,2021-03-04 16:14:02,2021-05-08 06:07:50,2021-07-02 13:39:48,STICK,Khaki,65,DIESEL,http://dummyimage.com/134x388.png/cc0000/ffffff,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in,2008,Passat,9,950
748,2021-02-18 15:23:24,2021-09-13 15:46:02,2021-08-13 01:56:25,STICK,Puce,2,GASOLINE,http://dummyimage.com/132x361.png/dddddd/000000,id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,2008,Continental,9,15
749,2021-05-05 01:39:07,2021-06-24 08:03:53,2021-06-29 09:17:53,STICK,Orange,26,DIESEL,http://dummyimage.com/224x337.png/dddddd/000000,amet diam in magna bibendum imperdiet nullam orci pede venenatis non,2003,Eurovan,8,254
750,2021-01-21 23:03:47,2021-06-18 14:26:27,2021-01-20 12:04:37,STICK,Violet,7,GAS,http://dummyimage.com/143x252.png/cc0000/ffffff,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse,1986,LTD Crown Victoria,9,988
751,2021-02-28 03:43:21,2021-03-05 04:23:30,2021-05-11 22:32:07,AUTOMATIC,Blue,7,GAS,http://dummyimage.com/218x229.png/ff4444/ffffff,interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue,1993,Supra,6,880
752,2021-01-15 06:23:51,2021-04-14 15:18:59,2021-07-29 18:00:22,STICK,Blue,51,GAS,http://dummyimage.com/180x137.png/dddddd/000000,dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi,1999,Continental,7,949
753,2021-05-07 00:40:28,2021-07-25 14:34:39,2021-03-26 00:25:58,AUTOMATIC,Turquoise,20,DIESEL,http://dummyimage.com/194x360.png/dddddd/000000,pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque,1997,Diamante,4,98
754,2021-08-01 17:38:51,2021-09-19 09:48:43,2021-07-23 00:22:56,STICK,Red,65,GASOLINE,http://dummyimage.com/196x119.png/cc0000/ffffff,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae,2003,Stratus,3,531
755,2021-02-10 09:24:46,2021-01-13 08:21:14,2021-01-02 08:13:46,AUTOMATIC,Crimson,78,GASOLINE,http://dummyimage.com/211x241.png/cc0000/ffffff,justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate,2010,S80,4,725
756,2021-09-02 11:11:37,2021-04-01 01:34:22,2021-07-03 10:33:28,AUTOMATIC,Indigo,71,GASOLINE,http://dummyimage.com/170x101.png/dddddd/000000,interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu,2006,Silverado Hybrid,5,954
757,2021-05-10 03:14:08,2021-05-01 23:21:55,2021-02-13 06:10:58,STICK,Puce,40,DIESEL,http://dummyimage.com/150x155.png/5fa2dd/ffffff,dui vel sem sed sagittis nam congue risus semper porta volutpat quam,1984,944,5,255
758,2021-08-15 06:18:40,2021-05-19 09:16:56,2021-05-31 13:57:23,STICK,Goldenrod,31,DIESEL,http://dummyimage.com/234x151.png/ff4444/ffffff,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,1993,Vandura 3500,7,221
759,2021-06-16 19:46:15,2021-06-15 06:38:40,2021-07-04 02:52:33,STICK,Orange,76,GAS,http://dummyimage.com/181x182.png/cc0000/ffffff,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium,2007,Ridgeline,3,890
760,2021-02-15 18:14:34,2021-02-27 04:12:20,2021-06-07 13:36:30,AUTOMATIC,Puce,23,DIESEL,http://dummyimage.com/198x144.png/ff4444/ffffff,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis,2002,Caravan,2,672
761,2021-03-25 23:41:26,2021-02-07 01:40:34,2021-05-26 10:10:23,AUTOMATIC,Yellow,43,DIESEL,http://dummyimage.com/130x230.png/cc0000/ffffff,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique,2001,Cherokee,7,690
762,2021-01-21 03:43:29,2021-02-16 05:18:25,2021-03-08 02:06:09,STICK,Purple,11,DIESEL,http://dummyimage.com/128x395.png/cc0000/ffffff,eget congue eget semper rutrum nulla nunc purus phasellus in felis,1994,Voyager,2,374
763,2021-07-26 02:32:30,2021-09-23 22:28:02,2021-06-23 01:51:22,STICK,Goldenrod,97,GAS,http://dummyimage.com/117x168.png/ff4444/ffffff,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,1992,740,7,519
764,2021-04-25 23:22:08,2021-07-01 18:30:19,2021-04-03 04:15:59,STICK,Yellow,94,DIESEL,http://dummyimage.com/187x133.png/5fa2dd/ffffff,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit,1998,Viper,4,938
765,2021-01-29 08:20:30,2021-06-09 15:16:12,2021-01-01 00:09:12,STICK,Crimson,95,GAS,http://dummyimage.com/150x232.png/cc0000/ffffff,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat,1988,Mustang,6,559
766,2021-01-09 15:59:04,2021-08-23 04:11:56,2021-02-09 18:37:08,AUTOMATIC,Fuscia,86,GAS,http://dummyimage.com/211x164.png/5fa2dd/ffffff,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque,2009,LX,10,300
767,2021-01-08 03:40:57,2021-05-04 02:40:30,2021-03-31 20:49:09,STICK,Goldenrod,4,GAS,http://dummyimage.com/171x329.png/5fa2dd/ffffff,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus,2011,XC70,4,253
768,2021-04-13 07:36:16,2021-08-16 12:55:21,2021-05-26 03:41:03,STICK,Crimson,85,DIESEL,http://dummyimage.com/135x336.png/ff4444/ffffff,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse,2012,62,2,2
769,2021-07-31 11:04:49,2021-07-08 13:10:22,2021-03-24 01:11:57,STICK,Turquoise,55,GAS,http://dummyimage.com/144x343.png/cc0000/ffffff,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus,1999,Viper,10,887
770,2021-01-19 20:48:34,2021-07-18 02:10:34,2021-02-15 10:00:01,STICK,Crimson,79,GAS,http://dummyimage.com/165x388.png/5fa2dd/ffffff,cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque,1991,Esprit,5,400
771,2021-03-17 17:32:52,2021-09-17 03:05:08,2021-06-14 19:16:28,AUTOMATIC,Puce,41,DIESEL,http://dummyimage.com/237x326.png/5fa2dd/ffffff,in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat,1990,Sable,2,282
772,2021-05-03 03:32:27,2021-06-12 14:36:02,2021-06-07 17:51:32,STICK,Orange,90,DIESEL,http://dummyimage.com/159x121.png/ff4444/ffffff,felis ut at dolor quis odio consequat varius integer ac,1996,Ram 3500,8,834
773,2021-07-28 08:59:08,2021-04-17 18:50:39,2021-05-15 04:02:07,STICK,Goldenrod,83,DIESEL,http://dummyimage.com/187x395.png/5fa2dd/ffffff,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui,1990,Grand Marquis,9,866
774,2021-08-07 15:43:05,2021-07-04 20:45:57,2021-01-07 02:21:57,AUTOMATIC,Green,75,GASOLINE,http://dummyimage.com/226x305.png/dddddd/000000,id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien,2004,Elise,10,784
775,2021-02-16 17:11:15,2021-01-21 23:33:57,2021-02-01 18:20:06,AUTOMATIC,Blue,41,DIESEL,http://dummyimage.com/227x288.png/5fa2dd/ffffff,nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer,2002,LS,1,730
776,2021-05-27 20:34:33,2021-04-19 05:56:43,2021-09-20 22:08:59,AUTOMATIC,Orange,74,GAS,http://dummyimage.com/150x370.png/5fa2dd/ffffff,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris,1988,Golf,4,75
777,2021-03-26 12:05:33,2021-02-18 21:07:11,2021-06-24 00:20:58,STICK,Purple,83,GASOLINE,http://dummyimage.com/165x245.png/ff4444/ffffff,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in,2010,Tacoma,6,963
778,2021-02-01 06:23:39,2021-02-27 12:40:47,2021-08-13 09:51:33,STICK,Fuscia,81,GASOLINE,http://dummyimage.com/224x123.png/cc0000/ffffff,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis,2004,F150,1,329
779,2021-02-04 15:12:34,2021-07-06 22:02:10,2021-03-07 12:29:34,STICK,Fuscia,72,DIESEL,http://dummyimage.com/248x220.png/ff4444/ffffff,elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam,2012,SRX,1,201
780,2021-06-26 05:25:04,2021-01-18 17:13:42,2021-01-10 13:25:22,STICK,Turquoise,32,GASOLINE,http://dummyimage.com/106x382.png/ff4444/ffffff,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris,1994,Navajo,7,364
781,2021-03-07 09:19:51,2021-06-18 15:57:06,2021-05-16 04:44:59,AUTOMATIC,Fuscia,47,DIESEL,http://dummyimage.com/102x265.png/dddddd/000000,molestie lorem quisque ut erat curabitur gravida nisi at nibh,2013,C-MAX Hybrid,10,632
782,2021-07-28 12:06:37,2021-06-10 05:20:27,2021-04-24 19:29:39,AUTOMATIC,Khaki,75,GAS,http://dummyimage.com/214x109.png/cc0000/ffffff,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at,2009,Endeavor,1,419
783,2021-01-04 19:45:50,2021-09-05 04:19:39,2021-06-16 11:02:38,AUTOMATIC,Indigo,73,GAS,http://dummyimage.com/224x358.png/cc0000/ffffff,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue,2006,Amanti,10,441
784,2021-08-29 18:34:54,2021-09-10 22:09:27,2021-08-21 19:50:18,STICK,Blue,25,GASOLINE,http://dummyimage.com/213x245.png/ff4444/ffffff,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl,1989,Skylark,5,171
785,2021-06-26 11:16:22,2021-07-08 15:53:41,2021-08-02 02:43:28,STICK,Turquoise,69,DIESEL,http://dummyimage.com/220x178.png/cc0000/ffffff,fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis,2005,Civic,10,345
786,2021-03-13 18:10:54,2021-01-24 21:01:51,2021-03-25 11:49:03,AUTOMATIC,Blue,62,GAS,http://dummyimage.com/216x165.png/cc0000/ffffff,sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui,2000,5 Series,6,95
787,2021-01-05 09:19:53,2021-08-21 17:53:55,2021-04-16 00:00:32,AUTOMATIC,Khaki,69,GASOLINE,http://dummyimage.com/182x375.png/ff4444/ffffff,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus,2006,Monterey,1,932
788,2021-08-17 06:49:53,2021-07-23 02:56:04,2021-07-01 04:46:42,AUTOMATIC,Crimson,84,GAS,http://dummyimage.com/137x214.png/dddddd/000000,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla,2012,XC90,3,45
789,2021-05-24 18:47:16,2021-03-01 18:04:31,2021-02-19 07:14:59,AUTOMATIC,Puce,1,DIESEL,http://dummyimage.com/115x379.png/5fa2dd/ffffff,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent,2007,Land Cruiser,5,454
790,2021-01-22 23:37:23,2021-01-04 09:51:41,2021-04-11 04:55:14,AUTOMATIC,Blue,28,GAS,http://dummyimage.com/242x138.png/dddddd/000000,proin at turpis a pede posuere nonummy integer non velit donec diam neque,1993,Supra,9,737
791,2021-02-15 14:57:03,2021-06-22 11:22:14,2021-08-05 02:08:48,AUTOMATIC,Crimson,54,GAS,http://dummyimage.com/142x123.png/5fa2dd/ffffff,accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio,1999,Mountaineer,6,180
792,2021-07-17 12:03:54,2021-03-21 13:11:25,2021-06-15 21:46:01,STICK,Purple,64,GASOLINE,http://dummyimage.com/121x300.png/dddddd/000000,eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat,1961,Tempest,5,436
793,2021-03-04 13:27:26,2021-06-05 14:13:35,2021-02-17 16:38:20,AUTOMATIC,Orange,41,GAS,http://dummyimage.com/191x331.png/5fa2dd/ffffff,sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,2007,F150,5,910
794,2021-04-15 03:01:13,2021-03-17 15:42:53,2021-03-30 03:31:09,AUTOMATIC,Green,22,DIESEL,http://dummyimage.com/164x374.png/cc0000/ffffff,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus,2009,RL,5,438
795,2021-06-25 18:31:23,2021-06-15 08:55:40,2021-09-08 05:54:05,STICK,Indigo,34,DIESEL,http://dummyimage.com/221x182.png/dddddd/000000,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae,2013,Cayenne,1,289
796,2021-05-10 13:58:39,2021-07-20 06:40:17,2021-07-17 13:07:49,STICK,Teal,64,GAS,http://dummyimage.com/228x334.png/dddddd/000000,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,2008,G37,10,5
797,2021-08-03 21:41:02,2021-06-17 16:09:04,2021-07-06 11:01:48,STICK,Indigo,85,GASOLINE,http://dummyimage.com/146x154.png/ff4444/ffffff,vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget,2003,530,9,992
798,2021-04-08 15:20:04,2021-05-06 11:15:06,2021-01-05 02:56:23,AUTOMATIC,Purple,61,GAS,http://dummyimage.com/117x121.png/ff4444/ffffff,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et,2007,Accord,1,693
799,2021-01-24 19:33:56,2021-02-09 03:45:30,2021-09-14 14:34:07,STICK,Goldenrod,8,GASOLINE,http://dummyimage.com/111x143.png/ff4444/ffffff,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum,1985,900,9,877
800,2021-05-17 23:54:42,2021-06-26 07:58:24,2021-08-07 06:58:39,STICK,Goldenrod,68,GAS,http://dummyimage.com/211x245.png/5fa2dd/ffffff,cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc,2003,Montana,8,652
801,2021-03-24 14:32:22,2021-01-11 14:37:03,2021-05-29 08:18:29,STICK,Red,85,GASOLINE,http://dummyimage.com/187x155.png/5fa2dd/ffffff,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet,1998,Suburban 1500,2,706
802,2021-03-05 12:02:32,2021-01-25 12:40:26,2021-02-16 02:36:09,AUTOMATIC,Maroon,75,GASOLINE,http://dummyimage.com/217x391.png/5fa2dd/ffffff,luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et,2007,Aero 8,1,916
803,2021-02-10 12:53:41,2021-04-20 03:35:37,2021-08-28 01:29:19,STICK,Maroon,81,DIESEL,http://dummyimage.com/200x339.png/5fa2dd/ffffff,maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus,2001,Cougar,3,856
804,2021-08-19 16:09:25,2021-01-27 23:58:55,2021-09-22 05:35:07,AUTOMATIC,Orange,69,GASOLINE,http://dummyimage.com/146x256.png/ff4444/ffffff,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci,2010,Brooklands,3,276
805,2021-09-19 10:45:09,2021-02-26 22:37:47,2021-05-27 22:38:38,STICK,Khaki,11,GAS,http://dummyimage.com/150x271.png/ff4444/ffffff,quis turpis sed ante vivamus tortor duis mattis egestas metus,2012,Camry Hybrid,10,727
806,2021-05-11 04:42:04,2021-07-23 13:59:52,2021-06-30 15:36:38,STICK,Aquamarine,25,GASOLINE,http://dummyimage.com/250x254.png/dddddd/000000,imperdiet et commodo vulputate justo in blandit ultrices enim lorem,2003,Suburban 2500,5,562
807,2021-08-23 08:09:41,2021-02-26 11:46:25,2021-09-19 02:23:55,STICK,Mauv,30,GASOLINE,http://dummyimage.com/187x239.png/5fa2dd/ffffff,erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst,1996,Windstar,7,995
808,2021-05-21 04:01:09,2021-07-10 13:10:41,2021-07-09 21:59:09,AUTOMATIC,Indigo,65,DIESEL,http://dummyimage.com/132x208.png/ff4444/ffffff,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor,2007,Dakota,4,566
809,2021-08-08 22:40:18,2021-04-01 22:11:44,2021-02-04 08:09:10,AUTOMATIC,Green,14,DIESEL,http://dummyimage.com/183x200.png/ff4444/ffffff,tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras,1991,F-Series,5,814
810,2021-05-24 05:49:01,2021-02-03 16:43:49,2021-06-04 18:18:42,AUTOMATIC,Green,97,GASOLINE,http://dummyimage.com/181x272.png/cc0000/ffffff,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in,1991,E-Class,6,659
811,2021-06-20 07:23:46,2021-08-11 09:16:55,2021-06-26 03:39:48,STICK,Blue,72,GASOLINE,http://dummyimage.com/134x171.png/ff4444/ffffff,a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla,1987,B-Series,10,285
812,2021-07-02 15:26:39,2021-04-09 04:56:34,2021-08-25 15:55:42,STICK,Orange,21,GASOLINE,http://dummyimage.com/230x367.png/cc0000/ffffff,pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis,2011,F350,9,43
813,2021-04-08 16:56:04,2021-01-07 08:25:47,2021-04-19 08:37:42,STICK,Puce,12,GASOLINE,http://dummyimage.com/168x266.png/cc0000/ffffff,viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus,1981,Grand Prix,7,258
814,2021-08-08 04:26:01,2021-04-11 13:38:31,2021-04-18 04:08:03,AUTOMATIC,Orange,10,GAS,http://dummyimage.com/187x200.png/cc0000/ffffff,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum,1991,Caprice,3,2
815,2021-08-22 12:45:42,2021-03-31 21:03:28,2021-07-07 15:38:59,AUTOMATIC,Pink,2,GAS,http://dummyimage.com/106x320.png/dddddd/000000,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet,2002,Prizm,1,40
816,2021-02-08 09:46:45,2021-09-22 03:54:01,2021-04-24 07:16:24,AUTOMATIC,Teal,56,GASOLINE,http://dummyimage.com/189x362.png/5fa2dd/ffffff,lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea,1985,F-Series,7,100
817,2021-07-18 23:55:07,2021-08-02 18:12:18,2021-03-18 13:31:57,AUTOMATIC,Indigo,80,DIESEL,http://dummyimage.com/196x158.png/5fa2dd/ffffff,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum,2003,Viper,8,226
818,2021-08-20 20:38:41,2021-07-29 19:50:28,2021-08-29 21:30:11,AUTOMATIC,Indigo,10,GAS,http://dummyimage.com/222x140.png/ff4444/ffffff,luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est,1974,GTO,1,284
819,2021-08-28 12:05:24,2021-05-05 00:31:38,2021-07-08 19:49:40,STICK,Turquoise,6,GAS,http://dummyimage.com/118x340.png/cc0000/ffffff,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin,1989,900,8,795
820,2021-08-17 14:30:09,2021-04-09 20:06:30,2021-04-02 13:44:39,AUTOMATIC,Goldenrod,78,DIESEL,http://dummyimage.com/108x392.png/dddddd/000000,lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper,1992,300SD,3,486
821,2021-06-01 10:26:28,2021-04-11 20:27:36,2021-06-25 10:29:32,AUTOMATIC,Pink,94,DIESEL,http://dummyimage.com/181x334.png/cc0000/ffffff,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea,2006,i-350,4,129
822,2021-09-03 12:38:24,2021-06-23 17:26:06,2021-05-30 19:45:43,AUTOMATIC,Maroon,79,DIESEL,http://dummyimage.com/214x245.png/ff4444/ffffff,id luctus nec molestie sed justo pellentesque viverra pede ac,1968,GT500,5,102
823,2021-09-23 03:03:43,2021-05-07 05:39:51,2021-03-13 19:48:25,STICK,Turquoise,32,GASOLINE,http://dummyimage.com/216x367.png/cc0000/ffffff,nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec,1997,Escort,9,795
824,2021-05-11 22:07:09,2021-05-24 11:33:36,2021-07-20 10:13:56,STICK,Pink,49,GASOLINE,http://dummyimage.com/134x390.png/dddddd/000000,non lectus aliquam sit amet diam in magna bibendum imperdiet,1992,300SE,9,61
825,2021-01-03 19:27:46,2021-07-01 05:53:28,2021-05-13 14:42:30,AUTOMATIC,Red,1,GAS,http://dummyimage.com/174x201.png/5fa2dd/ffffff,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci,1995,M3,2,531
826,2021-01-12 20:45:37,2021-03-21 05:41:13,2021-02-20 04:50:32,STICK,Violet,87,GASOLINE,http://dummyimage.com/161x187.png/dddddd/000000,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi,1996,Roadmaster,6,775
827,2021-03-19 10:37:19,2021-06-18 10:47:38,2021-05-06 16:05:48,AUTOMATIC,Violet,90,GASOLINE,http://dummyimage.com/145x275.png/cc0000/ffffff,nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget,1986,Chariot,8,716
828,2021-04-13 02:40:47,2021-07-17 10:20:24,2021-05-29 11:39:44,STICK,Indigo,10,DIESEL,http://dummyimage.com/213x149.png/cc0000/ffffff,nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla,2008,M,5,604
829,2021-07-06 01:58:01,2021-07-23 05:33:00,2021-03-08 09:11:31,STICK,Turquoise,87,GAS,http://dummyimage.com/150x190.png/dddddd/000000,nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at,2010,Tacoma,9,231
830,2021-03-14 23:26:09,2021-01-08 19:28:28,2021-01-31 03:47:34,STICK,Crimson,62,DIESEL,http://dummyimage.com/123x145.png/cc0000/ffffff,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien,2005,Tucson,1,474
831,2021-05-29 00:48:42,2021-08-18 01:44:13,2021-08-08 06:58:51,STICK,Crimson,33,DIESEL,http://dummyimage.com/110x206.png/ff4444/ffffff,nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,2000,Odyssey,8,395
832,2021-07-03 13:18:48,2021-03-01 13:41:41,2021-09-16 07:01:01,STICK,Aquamarine,25,DIESEL,http://dummyimage.com/192x210.png/ff4444/ffffff,vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,2000,Yukon,10,316
833,2021-03-22 20:28:37,2021-05-23 18:09:33,2021-06-19 16:59:30,STICK,Aquamarine,56,GAS,http://dummyimage.com/103x293.png/dddddd/000000,dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet,2011,IS,6,227
834,2021-06-20 00:33:56,2021-09-08 04:34:32,2021-02-19 21:15:28,STICK,Yellow,72,GASOLINE,http://dummyimage.com/111x232.png/ff4444/ffffff,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt,1994,Escort,3,112
835,2021-04-12 19:03:21,2021-08-18 20:13:45,2021-04-13 05:15:03,AUTOMATIC,Khaki,19,GASOLINE,http://dummyimage.com/210x398.png/5fa2dd/ffffff,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere,1996,Accent,9,514
836,2021-05-03 19:47:30,2021-07-10 11:48:21,2021-04-15 07:42:24,AUTOMATIC,Orange,80,DIESEL,http://dummyimage.com/128x396.png/cc0000/ffffff,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis,1997,Ram Van 1500,9,333
837,2021-04-19 15:44:04,2021-03-28 04:38:21,2021-05-28 09:55:16,STICK,Aquamarine,60,GASOLINE,http://dummyimage.com/181x111.png/5fa2dd/ffffff,lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus,2010,Viper,1,594
838,2021-06-19 00:59:35,2021-07-23 10:35:11,2021-05-10 12:22:46,STICK,Teal,76,GASOLINE,http://dummyimage.com/222x380.png/cc0000/ffffff,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque,2003,Insight,4,429
839,2021-03-27 01:02:42,2021-01-24 19:43:37,2021-08-09 19:26:12,AUTOMATIC,Goldenrod,98,DIESEL,http://dummyimage.com/163x188.png/ff4444/ffffff,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed,2004,Savana 1500,7,436
840,2021-04-15 11:02:11,2021-08-18 19:22:07,2021-01-12 11:16:22,AUTOMATIC,Pink,71,DIESEL,http://dummyimage.com/207x367.png/ff4444/ffffff,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,1999,Leganza,2,673
841,2021-03-30 19:13:22,2021-04-18 00:56:14,2021-08-21 12:02:58,STICK,Goldenrod,2,DIESEL,http://dummyimage.com/111x336.png/5fa2dd/ffffff,convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante,2001,Silverado 1500,1,200
842,2021-09-20 13:49:02,2021-01-29 02:45:16,2021-02-17 17:02:47,STICK,Fuscia,28,GAS,http://dummyimage.com/160x267.png/dddddd/000000,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor,2008,G5,3,834
843,2021-04-04 08:24:51,2021-04-07 02:35:56,2021-08-07 21:25:27,STICK,Maroon,79,GASOLINE,http://dummyimage.com/194x368.png/dddddd/000000,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla,1992,4Runner,10,842
844,2021-08-21 13:38:18,2021-03-23 20:48:24,2021-09-01 17:37:14,STICK,Orange,71,GAS,http://dummyimage.com/246x297.png/dddddd/000000,eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus,2006,X3,3,565
845,2021-06-15 07:24:00,2021-06-13 11:38:39,2021-05-28 00:51:42,STICK,Maroon,27,GASOLINE,http://dummyimage.com/219x126.png/5fa2dd/ffffff,aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut,1990,Corrado,4,91
