car_price_id,created_at,deleted_at,modified_at,car_transmission_kind,color,distance,fuel,image_src,model_option,model_year,name,passengers
747,2021-09-17 17:36:11,2021-08-11 02:14:37,2021-08-08 03:32:59,AUTOMATIC,Aquamarine,11,GAS,http://dummyimage.com/117x245.png/dddddd/000000,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,2000,Concorde,4
748,2021-06-08 20:00:57,2021-06-14 17:35:53,2021-07-16 06:50:40,AUTOMATIC,Pink,32,DIESEL,http://dummyimage.com/218x321.png/cc0000/ffffff,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl,1993,New Yorker,5
749,2021-01-02 20:19:23,2021-04-11 08:15:38,2021-06-17 20:41:57,AUTOMATIC,Mauv,98,GASOLINE,http://dummyimage.com/162x217.png/5fa2dd/ffffff,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce,1995,Viper RT/10,9
750,2021-08-11 10:59:53,2021-05-15 07:57:49,2021-07-18 07:54:28,AUTOMATIC,Puce,74,DIESEL,http://dummyimage.com/161x174.png/5fa2dd/ffffff,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi,2001,Quest,6
751,2021-03-06 16:41:46,2021-01-27 10:10:59,2021-05-26 08:40:49,STICK,Turquoise,56,GAS,http://dummyimage.com/212x293.png/5fa2dd/ffffff,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum,2009,Outback,3
752,2021-08-23 15:11:16,2021-03-16 02:24:49,2021-06-12 20:17:19,STICK,Puce,29,DIESEL,http://dummyimage.com/126x363.png/5fa2dd/ffffff,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras,1990,Regal,10
753,2021-05-27 06:40:51,2021-05-18 04:12:11,2021-04-24 13:43:20,STICK,Blue,96,GASOLINE,http://dummyimage.com/219x283.png/ff4444/ffffff,turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis,2010,Passat,3
754,2021-06-07 11:56:21,2021-04-09 07:46:31,2021-08-22 04:50:58,STICK,Puce,44,GASOLINE,http://dummyimage.com/188x287.png/cc0000/ffffff,dui luctus rutrum nulla tellus in sagittis dui vel nisl,1992,Accord,9
755,2021-08-11 00:34:42,2021-02-15 00:15:36,2021-06-11 11:38:08,AUTOMATIC,Red,93,DIESEL,http://dummyimage.com/206x206.png/dddddd/000000,sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu,2001,S10,5
756,2021-04-13 22:17:02,2021-02-04 01:35:54,2021-01-25 19:40:43,AUTOMATIC,Khaki,16,GAS,http://dummyimage.com/163x220.png/dddddd/000000,adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing,2009,R8,6
757,2021-08-16 21:44:43,2021-04-18 10:23:32,2021-06-16 05:27:33,AUTOMATIC,Red,18,DIESEL,http://dummyimage.com/228x148.png/5fa2dd/ffffff,lorem ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum,2004,LS,1
758,2021-04-20 10:47:50,2021-06-03 10:08:00,2021-08-24 01:21:41,AUTOMATIC,Violet,43,DIESEL,http://dummyimage.com/244x369.png/5fa2dd/ffffff,cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac,2011,M-Class,1
759,2021-03-02 18:40:32,2021-06-11 07:35:13,2021-07-19 18:37:44,STICK,Fuscia,15,DIESEL,http://dummyimage.com/117x248.png/ff4444/ffffff,non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,2010,Caliber,6
760,2021-04-20 02:34:14,2021-09-17 07:35:54,2021-04-13 12:20:32,AUTOMATIC,Khaki,26,DIESEL,http://dummyimage.com/175x317.png/dddddd/000000,quisque erat eros viverra eget congue eget semper rutrum nulla,1998,Sienna,1
761,2021-07-08 15:13:11,2021-05-28 00:28:45,2021-08-31 15:59:54,AUTOMATIC,Purple,24,GASOLINE,http://dummyimage.com/126x290.png/5fa2dd/ffffff,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque,2011,C70,8
762,2021-04-23 16:00:40,2021-02-25 15:31:23,2021-02-23 02:11:20,AUTOMATIC,Red,14,GAS,http://dummyimage.com/158x170.png/dddddd/000000,tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium,1999,Protege,1
763,2021-05-01 01:28:31,2021-03-31 02:06:10,2021-06-16 02:13:56,AUTOMATIC,Pink,46,GAS,http://dummyimage.com/234x343.png/dddddd/000000,in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus,1986,Sunbird,1
764,2021-06-19 21:31:39,2021-02-19 16:41:51,2021-03-26 21:41:31,STICK,Indigo,83,GAS,http://dummyimage.com/117x130.png/5fa2dd/ffffff,feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet,2008,Ram,4
765,2021-04-28 15:36:28,2021-03-19 12:23:27,2021-03-24 06:18:59,STICK,Fuscia,81,DIESEL,http://dummyimage.com/179x376.png/ff4444/ffffff,in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis,2011,M,8
766,2021-06-20 16:51:56,2021-05-21 03:22:40,2021-01-14 15:00:43,STICK,Blue,9,GASOLINE,http://dummyimage.com/182x284.png/dddddd/000000,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat,1987,Sunbird,2
767,2021-05-24 10:15:46,2021-07-08 10:15:16,2021-03-29 09:53:54,STICK,Purple,68,GASOLINE,http://dummyimage.com/198x111.png/5fa2dd/ffffff,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,1998,GTO,4
768,2021-07-18 14:19:35,2021-07-20 02:24:26,2021-09-06 08:06:13,AUTOMATIC,Violet,59,DIESEL,http://dummyimage.com/126x171.png/5fa2dd/ffffff,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus,1989,911,2
769,2021-07-28 15:28:41,2021-02-13 13:27:33,2021-01-29 19:55:54,AUTOMATIC,Green,44,GAS,http://dummyimage.com/182x223.png/cc0000/ffffff,elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel,2004,Wrangler,7
770,2021-03-12 12:36:14,2021-08-31 20:00:32,2021-05-08 16:46:32,AUTOMATIC,Pink,58,DIESEL,http://dummyimage.com/118x239.png/5fa2dd/ffffff,dui vel nisl duis ac nibh fusce lacus purus aliquet,1999,Prowler,9
771,2021-08-08 11:03:28,2021-06-20 10:13:27,2021-03-26 16:30:38,STICK,Red,71,GAS,http://dummyimage.com/231x151.png/ff4444/ffffff,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam,1995,Caravan,10
772,2021-02-06 17:38:26,2021-07-03 22:26:13,2021-01-07 22:03:56,STICK,Aquamarine,92,GASOLINE,http://dummyimage.com/192x335.png/dddddd/000000,a pede posuere nonummy integer non velit donec diam neque vestibulum,1997,MX-6,3
773,2021-02-11 16:52:27,2021-08-23 00:58:56,2021-08-14 07:15:04,AUTOMATIC,Pink,89,DIESEL,http://dummyimage.com/154x268.png/5fa2dd/ffffff,elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien,2007,Aveo,10
774,2021-06-30 23:07:52,2021-03-22 17:42:26,2021-09-01 10:05:09,STICK,Teal,92,GAS,http://dummyimage.com/215x249.png/dddddd/000000,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis,1997,2500,10
775,2021-02-25 10:29:35,2021-04-17 17:23:42,2021-06-29 14:39:26,STICK,Turquoise,23,GAS,http://dummyimage.com/119x165.png/5fa2dd/ffffff,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse,1985,Truck,8
776,2021-08-12 08:54:03,2021-07-11 00:43:11,2021-03-02 19:06:53,STICK,Red,28,GAS,http://dummyimage.com/108x397.png/5fa2dd/ffffff,leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis,1994,XJ Series,10
777,2021-05-19 22:40:56,2021-09-22 23:30:18,2021-05-10 19:27:44,STICK,Teal,18,GAS,http://dummyimage.com/157x256.png/dddddd/000000,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,2002,Pajero,6
778,2021-04-20 01:31:27,2021-05-27 11:25:32,2021-03-18 12:02:51,STICK,Indigo,8,GAS,http://dummyimage.com/209x357.png/ff4444/ffffff,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla,2002,626,1
779,2021-05-28 00:37:03,2021-06-27 06:15:05,2021-01-19 08:24:46,AUTOMATIC,Green,87,GAS,http://dummyimage.com/130x252.png/ff4444/ffffff,luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus,2008,Cooper Clubman,2
780,2021-08-29 20:43:03,2021-06-03 15:24:29,2021-01-04 04:01:52,AUTOMATIC,Maroon,67,GAS,http://dummyimage.com/207x356.png/dddddd/000000,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea,2002,Town Car,6
781,2021-01-05 15:59:58,2021-09-23 18:18:53,2021-08-19 09:23:06,AUTOMATIC,Teal,78,DIESEL,http://dummyimage.com/101x292.png/5fa2dd/ffffff,in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius,2008,Tundra,6
782,2021-09-09 09:57:59,2021-01-14 13:00:00,2021-08-22 01:52:30,STICK,Maroon,87,DIESEL,http://dummyimage.com/113x319.png/ff4444/ffffff,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien,2010,Rondo,3
783,2021-02-09 06:50:14,2021-08-14 23:16:05,2021-04-23 09:48:38,STICK,Teal,29,GASOLINE,http://dummyimage.com/244x191.png/dddddd/000000,curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel,2005,Mustang,9
784,2021-06-02 20:55:10,2021-03-06 15:34:01,2021-03-30 11:09:38,STICK,Blue,46,DIESEL,http://dummyimage.com/145x115.png/cc0000/ffffff,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,1995,Pathfinder,6
785,2021-06-23 14:40:26,2021-05-06 23:57:39,2021-02-19 14:08:28,STICK,Violet,29,DIESEL,http://dummyimage.com/108x331.png/5fa2dd/ffffff,cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros,1994,2500,2
786,2021-02-05 14:02:11,2021-07-14 08:42:42,2021-09-20 03:53:52,AUTOMATIC,Green,54,GASOLINE,http://dummyimage.com/124x232.png/5fa2dd/ffffff,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit,2003,Silverado 3500,1
787,2021-03-04 23:56:18,2021-03-23 11:08:57,2021-04-17 22:33:49,STICK,Mauv,15,GAS,http://dummyimage.com/157x333.png/dddddd/000000,donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio,2000,Bonneville,6
788,2021-05-02 06:45:39,2021-03-27 22:37:03,2021-01-22 08:39:32,STICK,Fuscia,32,GAS,http://dummyimage.com/118x348.png/dddddd/000000,in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,1991,Chariot,4
789,2021-09-14 06:13:25,2021-06-23 23:26:58,2021-04-15 13:44:53,STICK,Violet,31,GASOLINE,http://dummyimage.com/223x265.png/5fa2dd/ffffff,magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci,1991,Ranger,10
790,2021-06-27 02:31:12,2021-05-15 10:52:16,2021-07-04 01:24:40,AUTOMATIC,Blue,79,GASOLINE,http://dummyimage.com/149x301.png/dddddd/000000,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam,1985,Civic,10
791,2021-06-15 11:51:07,2021-03-10 18:14:18,2021-03-08 16:08:50,AUTOMATIC,Purple,78,DIESEL,http://dummyimage.com/235x350.png/5fa2dd/ffffff,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum,2003,Cooper,7
792,2021-04-16 00:43:40,2021-09-23 02:26:25,2021-08-20 09:53:51,STICK,Fuscia,81,GAS,http://dummyimage.com/241x343.png/cc0000/ffffff,dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus,2013,C30,7
793,2021-01-26 05:12:21,2021-06-01 15:49:25,2021-01-03 23:52:42,AUTOMATIC,Turquoise,74,DIESEL,http://dummyimage.com/185x144.png/ff4444/ffffff,lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et,2005,MR2,6
794,2021-09-16 07:31:05,2021-06-16 02:34:56,2021-09-22 02:09:51,AUTOMATIC,Violet,81,GASOLINE,http://dummyimage.com/247x224.png/ff4444/ffffff,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,2006,Sierra 1500,4
795,2021-02-14 17:21:08,2021-01-15 10:05:57,2021-03-02 02:09:29,STICK,Orange,63,GAS,http://dummyimage.com/246x318.png/dddddd/000000,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh,2004,Santa Fe,5
796,2021-04-09 02:37:57,2021-05-27 06:54:04,2021-03-08 05:53:13,STICK,Green,31,DIESEL,http://dummyimage.com/185x283.png/ff4444/ffffff,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non,2007,STS,7
797,2021-09-05 00:52:44,2021-07-16 01:09:51,2021-08-30 00:53:09,AUTOMATIC,Maroon,15,GAS,http://dummyimage.com/185x219.png/ff4444/ffffff,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien,2005,SLR McLaren,1
798,2021-04-27 14:41:39,2021-05-22 09:13:36,2021-01-29 10:34:18,STICK,Turquoise,89,DIESEL,http://dummyimage.com/126x394.png/ff4444/ffffff,pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient,1988,Skylark,1
799,2021-08-14 02:39:19,2021-04-18 16:22:11,2021-03-05 12:49:48,AUTOMATIC,Khaki,87,GAS,http://dummyimage.com/170x341.png/5fa2dd/ffffff,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue,2005,Aztek,2
800,2021-03-26 14:07:15,2021-06-09 09:25:23,2021-05-04 21:50:06,AUTOMATIC,Turquoise,31,GASOLINE,http://dummyimage.com/210x203.png/5fa2dd/ffffff,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est,2012,Yukon XL 1500,7
801,2021-05-27 17:32:51,2021-06-13 15:07:44,2021-08-14 07:39:19,AUTOMATIC,Goldenrod,38,DIESEL,http://dummyimage.com/168x311.png/5fa2dd/ffffff,eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in,2005,Sorento,1
802,2021-09-05 13:02:08,2021-06-29 11:00:04,2021-08-03 05:02:47,STICK,Blue,45,GAS,http://dummyimage.com/118x325.png/cc0000/ffffff,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique,2001,TT,8
803,2021-02-20 22:48:42,2021-06-12 12:24:49,2021-07-07 13:11:15,STICK,Pink,31,GASOLINE,http://dummyimage.com/181x324.png/dddddd/000000,elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque,1994,Legend,5
804,2021-05-29 09:23:24,2021-01-13 13:39:00,2021-01-26 21:56:14,AUTOMATIC,Purple,3,DIESEL,http://dummyimage.com/195x132.png/5fa2dd/ffffff,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis,1988,928,7
805,2021-05-08 13:19:50,2021-08-28 16:32:55,2021-02-28 09:26:36,STICK,Orange,37,GASOLINE,http://dummyimage.com/215x337.png/5fa2dd/ffffff,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla,1997,Q,4
806,2021-02-24 03:17:48,2021-03-15 13:43:06,2021-07-15 23:09:18,STICK,Puce,60,GAS,http://dummyimage.com/153x268.png/dddddd/000000,justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum,2005,Tribute,7
807,2021-08-18 04:18:24,2021-06-25 10:07:13,2021-07-31 03:12:38,STICK,Purple,60,GAS,http://dummyimage.com/156x145.png/cc0000/ffffff,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi,1985,Quattro,4
808,2021-06-22 08:51:25,2021-03-22 04:35:49,2021-05-12 21:08:06,STICK,Khaki,77,GASOLINE,http://dummyimage.com/222x339.png/ff4444/ffffff,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper,2009,LR3,9
809,2021-05-28 17:54:37,2021-03-31 16:55:00,2021-05-19 16:16:09,STICK,Purple,43,GAS,http://dummyimage.com/195x144.png/ff4444/ffffff,ante vel ipsum praesent blandit lacinia erat vestibulum sed magna,2010,Routan,4
810,2021-08-06 16:01:08,2021-07-18 22:11:10,2021-08-15 22:48:54,AUTOMATIC,Purple,83,DIESEL,http://dummyimage.com/118x207.png/dddddd/000000,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum,2004,Cayenne,3
811,2021-01-31 15:09:31,2021-05-26 00:41:23,2021-01-19 00:36:24,AUTOMATIC,Aquamarine,17,GASOLINE,http://dummyimage.com/185x333.png/ff4444/ffffff,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris,2012,Suburban 1500,2
812,2021-08-16 10:23:09,2021-08-01 00:51:05,2021-04-03 07:44:47,AUTOMATIC,Goldenrod,64,GAS,http://dummyimage.com/181x365.png/ff4444/ffffff,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at,1995,323,7
813,2021-01-18 10:19:34,2021-03-24 03:55:01,2021-02-12 23:02:49,STICK,Orange,19,GASOLINE,http://dummyimage.com/144x120.png/cc0000/ffffff,congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis,2011,Express 2500,5
814,2021-05-17 10:27:26,2021-04-26 13:05:53,2021-07-18 18:40:56,AUTOMATIC,Teal,57,GASOLINE,http://dummyimage.com/183x249.png/dddddd/000000,est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl,2005,GX,3
815,2021-05-28 09:38:04,2021-03-18 00:12:13,2021-07-15 23:05:13,STICK,Aquamarine,66,GAS,http://dummyimage.com/248x125.png/5fa2dd/ffffff,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam,2013,GS,8
816,2021-03-12 01:00:09,2021-02-05 15:01:44,2021-06-21 10:23:37,STICK,Goldenrod,12,GASOLINE,http://dummyimage.com/237x106.png/dddddd/000000,duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam,1997,Integra,10
817,2021-08-26 19:15:18,2021-08-31 01:40:04,2021-04-28 22:45:05,STICK,Mauv,60,GAS,http://dummyimage.com/108x399.png/dddddd/000000,in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl,2002,Town Car,6
818,2021-08-23 21:38:15,2021-04-08 03:43:27,2021-05-28 12:47:47,AUTOMATIC,Aquamarine,21,GASOLINE,http://dummyimage.com/234x202.png/5fa2dd/ffffff,sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in,2011,Avalon,8
819,2021-08-26 00:56:41,2021-06-15 16:53:24,2021-07-28 18:20:04,STICK,Indigo,53,GAS,http://dummyimage.com/224x299.png/ff4444/ffffff,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus,1999,Ram 1500,3
820,2021-09-20 01:18:17,2021-01-22 21:40:25,2021-08-14 21:56:19,AUTOMATIC,Indigo,74,DIESEL,http://dummyimage.com/199x356.png/ff4444/ffffff,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue,1995,Skylark,3
821,2021-02-07 15:48:59,2021-09-15 10:22:12,2021-03-28 07:09:05,STICK,Purple,91,GAS,http://dummyimage.com/175x255.png/ff4444/ffffff,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent,1989,Countach,8
822,2021-02-18 10:14:19,2021-08-05 06:38:55,2021-06-30 08:54:45,STICK,Maroon,12,GAS,http://dummyimage.com/226x295.png/dddddd/000000,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum,1998,Pathfinder,10
823,2021-07-18 09:32:31,2021-07-08 08:15:57,2021-05-19 08:41:19,AUTOMATIC,Aquamarine,8,GAS,http://dummyimage.com/232x214.png/dddddd/000000,amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices,2007,Sedona,4
824,2021-09-11 06:42:26,2021-02-27 13:18:48,2021-04-30 10:46:24,AUTOMATIC,Goldenrod,51,GASOLINE,http://dummyimage.com/105x191.png/5fa2dd/ffffff,ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet,2002,New Beetle,1
825,2021-07-18 20:17:43,2021-05-07 02:22:34,2021-08-11 01:29:15,AUTOMATIC,Orange,72,DIESEL,http://dummyimage.com/221x157.png/cc0000/ffffff,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget,1997,X-90,9
826,2021-04-12 22:45:56,2021-05-21 23:29:45,2021-02-09 13:01:14,AUTOMATIC,Khaki,79,DIESEL,http://dummyimage.com/244x144.png/cc0000/ffffff,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar,2000,Q,6
827,2021-07-11 12:01:58,2021-03-22 19:05:02,2021-02-01 07:01:32,AUTOMATIC,Puce,8,DIESEL,http://dummyimage.com/228x167.png/dddddd/000000,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper,1999,Bonneville,10
828,2021-01-16 16:28:44,2021-01-05 18:25:44,2021-08-08 08:49:10,AUTOMATIC,Maroon,16,GAS,http://dummyimage.com/182x264.png/5fa2dd/ffffff,aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt,1997,S90,4
829,2021-08-02 08:34:01,2021-06-10 07:15:47,2021-07-21 12:23:34,AUTOMATIC,Goldenrod,54,GAS,http://dummyimage.com/129x194.png/5fa2dd/ffffff,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id,2009,TT,4
830,2021-01-09 14:26:19,2021-04-06 14:31:42,2021-04-15 03:50:52,STICK,Khaki,40,GAS,http://dummyimage.com/161x142.png/ff4444/ffffff,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis,2000,Mountaineer,3
831,2021-03-31 17:29:31,2021-07-26 03:03:16,2021-05-22 16:33:13,AUTOMATIC,Green,98,GAS,http://dummyimage.com/195x155.png/cc0000/ffffff,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel,2008,GTI,9
832,2021-03-25 15:54:26,2021-04-07 23:11:42,2021-05-09 05:51:46,STICK,Mauv,36,DIESEL,http://dummyimage.com/231x189.png/cc0000/ffffff,volutpat in congue etiam justo etiam pretium iaculis justo in hac,2009,Traverse,7
833,2021-09-15 02:02:41,2021-02-13 18:19:54,2021-06-04 01:04:02,STICK,Mauv,82,GASOLINE,http://dummyimage.com/241x306.png/cc0000/ffffff,magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget,2012,Accord,7
834,2021-05-15 17:36:00,2021-07-31 01:10:00,2021-06-01 02:23:55,AUTOMATIC,Indigo,13,DIESEL,http://dummyimage.com/121x155.png/5fa2dd/ffffff,potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut,2005,LaCrosse,1
835,2021-03-27 12:55:45,2021-01-13 09:26:10,2021-04-19 00:10:34,AUTOMATIC,Blue,48,DIESEL,http://dummyimage.com/213x335.png/dddddd/000000,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam,2001,Z3,1
836,2021-04-21 19:14:12,2021-08-08 23:36:20,2021-09-05 09:50:06,STICK,Indigo,58,DIESEL,http://dummyimage.com/190x345.png/ff4444/ffffff,praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem,2005,Five Hundred,8
837,2021-04-30 14:26:45,2021-02-19 16:49:23,2021-07-31 17:03:03,STICK,Purple,97,GAS,http://dummyimage.com/238x163.png/5fa2dd/ffffff,eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc,1986,626,8
838,2021-09-01 10:05:29,2021-08-13 21:22:10,2021-09-14 02:05:35,AUTOMATIC,Turquoise,41,GASOLINE,http://dummyimage.com/118x183.png/cc0000/ffffff,odio cras mi pede malesuada in imperdiet et commodo vulputate,2009,Veracruz,9
839,2021-09-18 14:03:20,2021-08-27 02:25:43,2021-02-23 04:17:15,STICK,Maroon,25,GASOLINE,http://dummyimage.com/238x396.png/cc0000/ffffff,proin leo odio porttitor id consequat in consequat ut nulla sed accumsan,1984,Mark VII,2
840,2021-07-01 07:41:01,2021-06-18 09:44:25,2021-04-03 14:37:43,AUTOMATIC,Maroon,63,GASOLINE,http://dummyimage.com/149x157.png/dddddd/000000,in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat,1994,Eclipse,6
841,2021-01-04 08:38:19,2021-03-06 18:56:21,2021-01-22 17:10:51,AUTOMATIC,Violet,59,GAS,http://dummyimage.com/182x354.png/dddddd/000000,proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum,2005,Caravan,2
842,2021-04-15 08:23:22,2021-04-23 10:14:21,2021-07-28 22:14:48,STICK,Indigo,99,GAS,http://dummyimage.com/111x291.png/ff4444/ffffff,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis,2000,LX,8
843,2021-06-11 00:23:55,2021-06-06 17:58:58,2021-06-28 14:53:06,STICK,Crimson,6,GAS,http://dummyimage.com/126x388.png/ff4444/ffffff,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat,1993,Space,1
844,2021-01-19 11:29:20,2021-08-28 04:54:11,2021-08-07 23:24:30,AUTOMATIC,Blue,87,DIESEL,http://dummyimage.com/238x158.png/cc0000/ffffff,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo,2012,xD,8
845,2021-06-28 20:53:02,2021-07-05 06:43:53,2021-08-27 08:48:02,STICK,Orange,65,GAS,http://dummyimage.com/185x238.png/cc0000/ffffff,non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac,1997,Suburban 1500,5
846,2021-07-17 02:48:39,2021-07-12 05:40:53,2021-03-07 23:05:07,AUTOMATIC,Violet,53,DIESEL,http://dummyimage.com/108x235.png/dddddd/000000,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer,2007,GTI,10
